Sale_ID,Manufacturer,Model,Body_Style,Fuel_Type,Transmission,Country_Origin,Price_Segment,Ex_Showroom_Price,Dealer_Location,Customer_Age_Group,Ownership_Type,Booking_Type,Discount_Offered (%),Insurance_Package,Marketing_Channel,Customer_Rating,Delivery_Delay_Days,Financing_Opted,Customer_Region,Date ,Age
SAL00923,Volkswagen,Virtus,MPV,Diesel,Automatic,Germany,Mid,921027,Madhya Pradesh,18-25,Repeat Buyer,Online,1.5,Standard,Social Media,5,0,Yes,East,30-10-2024,23.0
SAL00924,Hyundai,i20,SUV,Electric,Manual,Korea,Mid,1141487,Tripura,26-35,First-Time Buyer,Offline,7.9,Comprehensive,TV Ads,2,3,No,East,26-10-2024,32.0
SAL00925,Mercedes,GLA,Pickup,Electric,Automatic,Germany,Entry,676121,Assam,26-35,First-Time Buyer,Offline,3.6,Standard,Online Ads,3,1,No,Central,22-05-2024,29.0
SAL00926,Honda,City,MPV,Electric,Manual,Japan,Mid,1177366,Andhra Pradesh,36-45,First-Time Buyer,Online,4.6,Standard,Newspaper,2,0,Yes,West,12-08-2024,36.0
SAL00927,Citroen,eC3,MPV,CNG,Manual,France,Mid,1124922,Himachal Pradesh,46-60,Repeat Buyer,Offline,3.9,Standard,Social Media,2,3,No,West,18-11-2024,50.0
SAL00928,Honda,WR-V,MPV,CNG,Manual,Japan,Mid,849558,Sikkim,26-35,Repeat Buyer,Offline,0.8,Standard,TV Ads,3,1,Yes,South,24-11-2024,27.0
SAL00929,Jeep,Meridian,Hatchback,Diesel,Manual,USA,Premium,1744492,Gujarat,18-25,First-Time Buyer,Online,7.8,Premium,Online Ads,2,1,Yes,West,05-04-2024,19.0
SAL00930,Hyundai,i20,Pickup,CNG,Manual,Korea,Mid,1017616,Gujarat,46-60,First-Time Buyer,Online,3.3,Premium,TV Ads,1,2,No,East,07-12-2024,60.0
SAL00931,Ford,Endeavour,Sedan,CNG,Manual,USA,Premium,2890329,Chhattisgarh,46-60,First-Time Buyer,Offline,6.3,Standard,Social Media,5,2,No,East,31-10-2024,49.0
SAL00932,Hyundai,i20,MPV,Diesel,Manual,Korea,Premium,1579133,Tamil Nadu,26-35,Repeat Buyer,Online,5.5,Standard,Dealership Visit,3,3,No,Central,26-05-2024,35.0
SAL00933,Tata,Nexon,MPV,Electric,Automatic,India,Mid,1157552,Punjab,36-45,First-Time Buyer,Offline,6.6,Premium,Dealership Visit,3,1,No,South,23-02-2024,43.0
SAL00934,Nissan,Terrano,Pickup,Petrol,Automatic,Japan,Premium,2045193,Uttar Pradesh,18-25,Repeat Buyer,Online,2.4,Premium,Online Ads,1,1,No,North,22-12-2024,25.0
SAL00935,Audi,A4,SUV,CNG,Automatic,Germany,Entry,614160,Himachal Pradesh,26-35,First-Time Buyer,Offline,5.8,Premium,TV Ads,1,3,Yes,South,04-10-2024,33.0
SAL00936,Lexus,ES300h,Hatchback,CNG,Automatic,Japan,Entry,592146,Jammu and Kashmir,26-35,First-Time Buyer,Offline,5.2,Standard,Newspaper,1,3,No,North,31-03-2024,28.0
SAL00937,Honda,Amaze,Sedan,CNG,Automatic,Japan,Premium,2753823,Tripura,26-35,Repeat Buyer,Offline,6.1,Comprehensive,Social Media,1,1,Yes,South,17-08-2024,29.0
SAL00938,Tata,Punch,Hatchback,Diesel,Manual,India,Premium,2573099,Jharkhand,18-25,First-Time Buyer,Offline,4.5,Standard,Dealership Visit,4,2,Yes,West,04-02-2024,25.0
SAL00939,Toyota,Fortuner,MPV,CNG,Automatic,Japan,Mid,1418997,Arunachal Pradesh,18-25,Corporate,Offline,5.1,Standard,Dealership Visit,3,2,No,South,29-10-2024,20.0
SAL00940,Citroen,C3 Aircross,Pickup,Electric,Manual,France,Premium,2329009,Nagaland,26-35,First-Time Buyer,Offline,2.9,Standard,TV Ads,2,0,No,Central,30-05-2024,26.0
SAL00941,Skoda,Superb,SUV,CNG,Automatic,Germany,Premium,1586028,Gujarat,26-35,Repeat Buyer,Offline,3.2,Standard,Dealership Visit,3,1,Yes,North,13-05-2024,27.0
SAL00942,Renault,Duster,SUV,CNG,Automatic,France,Mid,1185744,Sikkim,46-60,Repeat Buyer,Offline,10.7,Standard,TV Ads,3,2,No,West,07-11-2024,53.0
SAL00943,Nissan,Magnite,Pickup,Electric,Manual,Japan,Mid,886689,Manipur,26-35,First-Time Buyer,Online,5.0,Standard,Social Media,3,2,Yes,West,28-09-2024,34.0
SAL00944,Toyota,Urban Cruiser,Pickup,Petrol,Manual,Japan,Premium,2677259,Himachal Pradesh,36-45,First-Time Buyer,Offline,3.7,Standard,TV Ads,1,1,Yes,South,29-07-2024,39.0
SAL00945,Skoda,Rapid,SUV,Electric,Automatic,Germany,Premium,2216926,Sikkim,36-45,Repeat Buyer,Online,3.6,Premium,Dealership Visit,1,3,No,West,24-03-2024,36.0
SAL00946,Jeep,Grand Cherokee,SUV,Electric,Manual,USA,Entry,687693,Bihar,26-35,Corporate,Online,1.4,Premium,TV Ads,4,4,No,East,22-04-2024,33.0
SAL00947,Lexus,ES300h,MPV,Diesel,Automatic,Japan,Mid,1426947,Maharashtra,26-35,Repeat Buyer,Offline,3.7,Standard,Dealership Visit,3,0,No,East,27-08-2024,32.0
SAL00948,Audi,A4,SUV,CNG,Manual,Germany,Luxury,7595674,Madhya Pradesh,36-45,Repeat Buyer,Offline,5.2,Standard,Online Ads,5,3,Yes,East,24-05-2024,45.0
SAL00949,Renault,Duster,Sedan,Petrol,Automatic,France,Premium,2311335,Tripura,26-35,First-Time Buyer,Online,0.6,Standard,Dealership Visit,4,2,Yes,South,09-01-2024,32.0
SAL00950,Citroen,C3,SUV,Diesel,Manual,France,Mid,1287433,Gujarat,18-25,First-Time Buyer,Online,4.3,Standard,Dealership Visit,1,2,No,North,20-01-2024,23.0
SAL00951,Mercedes,E-Class,Hatchback,Electric,Automatic,Germany,Mid,950982,Maharashtra,26-35,First-Time Buyer,Offline,7.7,Standard,Dealership Visit,3,4,Yes,South,29-07-2024,29.0
SAL00952,Audi,A4,Pickup,Diesel,Automatic,Germany,Luxury,7665744,Karnataka,36-45,Repeat Buyer,Offline,5.5,Standard,Online Ads,1,0,Yes,Central,16-10-2024,37.0
SAL00953,BMW,X1,Sedan,CNG,Automatic,Germany,Entry,443728,Sikkim,18-25,First-Time Buyer,Online,3.9,Standard,Newspaper,2,3,No,West,15-08-2024,23.0
SAL00954,Toyota,Urban Cruiser,Pickup,Diesel,Automatic,Japan,Premium,2955189,Uttar Pradesh,46-60,First-Time Buyer,Online,5.8,Premium,Dealership Visit,1,1,No,East,16-07-2024,55.0
SAL00955,Renault,Duster,Sedan,Petrol,Automatic,France,Mid,902563,Karnataka,46-60,Repeat Buyer,Online,5.6,Standard,Newspaper,1,1,No,South,17-01-2024,55.0
SAL00956,Lexus,ES300h,SUV,Diesel,Automatic,Japan,Entry,529087,Manipur,26-35,First-Time Buyer,Online,5.4,Comprehensive,Social Media,4,2,Yes,South,03-08-2024,30.0
SAL00957,Maruti,Dzire,Sedan,CNG,Automatic,India,Premium,2915536,Goa,18-25,Repeat Buyer,Offline,4.7,Standard,TV Ads,2,2,Yes,West,28-11-2024,20.0
SAL00958,MG,Hector,SUV,Diesel,Manual,China,Entry,517012,Meghalaya,26-35,Corporate,Offline,7.3,Premium,Newspaper,5,1,Yes,South,09-11-2024,26.0
SAL00959,Maruti,Baleno,Hatchback,CNG,Manual,India,Entry,561387,Jharkhand,36-45,First-Time Buyer,Online,7.3,Premium,Social Media,5,0,No,East,17-12-2024,44.0
SAL00960,Ford,EcoSport,Sedan,CNG,Manual,USA,Mid,1135884,Odisha,46-60,First-Time Buyer,Online,6.8,Comprehensive,TV Ads,5,3,No,West,06-05-2024,59.0
SAL00961,BYD,E6,Pickup,CNG,Automatic,China,Entry,465863,Nagaland,60+,First-Time Buyer,Offline,8.7,Premium,Dealership Visit,3,5,No,North,13-06-2024,
SAL00962,Honda,Jazz,MPV,Electric,Automatic,Japan,Premium,2776659,Goa,46-60,Repeat Buyer,Online,6.7,Standard,Dealership Visit,5,0,Yes,East,28-08-2024,48.0
SAL00963,BYD,Dolphin,Sedan,Diesel,Automatic,China,Mid,1390102,Sikkim,26-35,Repeat Buyer,Offline,6.6,Premium,Dealership Visit,3,1,No,Central,06-09-2024,32.0
SAL00964,Honda,Jazz,Hatchback,Electric,Automatic,Japan,Entry,477130,Uttar Pradesh,26-35,First-Time Buyer,Offline,-1.5,Comprehensive,Online Ads,1,0,No,Central,09-03-2024,27.0
SAL00965,Audi,Q3,Sedan,Petrol,Manual,Germany,Mid,852193,Bihar,26-35,Repeat Buyer,Offline,5.6,Standard,Online Ads,5,1,No,West,04-05-2024,35.0
SAL00966,Maruti,Fronx,Pickup,Diesel,Automatic,India,Entry,563863,Kerala,36-45,Repeat Buyer,Offline,3.7,Standard,Online Ads,4,3,No,East,21-01-2024,40.0
SAL00967,Toyota,Hilux,MPV,Electric,Automatic,Japan,Premium,2034268,Mizoram,36-45,Repeat Buyer,Offline,9.0,Comprehensive,Online Ads,2,0,No,East,10-04-2024,43.0
SAL00968,Skoda,Slavia,Sedan,Electric,Automatic,Germany,Entry,592666,Uttar Pradesh,26-35,Repeat Buyer,Online,6.1,Standard,Social Media,2,1,Yes,East,26-05-2024,34.0
SAL00969,Renault,Kwid,SUV,Diesel,Manual,France,Entry,691011,Uttar Pradesh,26-35,Corporate,Online,5.2,Standard,Social Media,1,3,No,Central,19-08-2024,26.0
SAL00970,Nissan,Kicks,Hatchback,Petrol,Manual,Japan,Mid,1122943,Madhya Pradesh,18-25,Repeat Buyer,Online,5.3,Standard,Dealership Visit,2,1,Yes,West,25-01-2024,25.0
SAL00971,Lexus,UX300e,Hatchback,Electric,Manual,Japan,Luxury,7753977,West Bengal,18-25,Corporate,Offline,2.2,Standard,TV Ads,2,1,No,Central,19-06-2024,19.0
SAL00972,Hyundai,Creta,SUV,Petrol,Automatic,Korea,Mid,843909,Himachal Pradesh,18-25,First-Time Buyer,Offline,4.8,Standard,Online Ads,1,3,No,South,21-04-2024,23.0
SAL00973,Mahindra,Scorpio-N,Sedan,Diesel,Automatic,India,Entry,518458,Chhattisgarh,26-35,First-Time Buyer,Offline,1.1,Standard,TV Ads,1,1,No,North,12-05-2024,34.0
SAL00974,Mahindra,XUV300,Sedan,CNG,Manual,India,Mid,1226692,Jammu and Kashmir,26-35,Repeat Buyer,Online,4.0,Standard,Social Media,1,2,Yes,Central,17-08-2024,27.0
SAL00975,Maruti,Ertiga,MPV,Diesel,Automatic,India,Mid,1361666,Jammu and Kashmir,18-25,First-Time Buyer,Offline,5.5,Comprehensive,Online Ads,4,3,Yes,West,19-05-2024,19.0
SAL00976,BMW,M5 CS,Sedan,Diesel,Manual,Germany,Luxury,5496902,Punjab,26-35,First-Time Buyer,Offline,3.8,Comprehensive,Social Media,1,3,Yes,Central,04-04-2024,26.0
SAL00977,MG,Gloster,Pickup,Electric,Manual,China,Entry,470333,Kerala,60+,First-Time Buyer,Online,7.2,Standard,Social Media,1,2,No,South,19-03-2024,
SAL00978,Hyundai,Venue,Sedan,Electric,Manual,Korea,Mid,1157552,Chhattisgarh,36-45,First-Time Buyer,Online,7.5,Comprehensive,Newspaper,1,4,Yes,South,09-03-2024,39.0
SAL00979,MG,Gloster,Sedan,Diesel,Automatic,China,Entry,699401,Jammu and Kashmir,46-60,First-Time Buyer,Offline,1.6,Premium,Social Media,5,1,Yes,South,15-01-2024,58.0
SAL00980,BMW,X1,MPV,Petrol,Manual,Germany,Mid,1383724,Jharkhand,46-60,First-Time Buyer,Offline,5.6,Standard,Dealership Visit,5,0,No,South,13-10-2024,60.0
SAL00981,BYD,Seal,Hatchback,Petrol,Automatic,China,Premium,1841183,Tamil Nadu,18-25,First-Time Buyer,Offline,6.3,Standard,Social Media,4,3,Yes,North,15-03-2024,25.0
SAL00982,Mercedes,A-Class,Pickup,CNG,Manual,Germany,Premium,1720393,Arunachal Pradesh,60+,First-Time Buyer,Offline,-0.7,Premium,Online Ads,4,2,No,East,21-02-2024,
SAL00983,BMW,X5,MPV,Electric,Manual,Germany,Entry,406247,Uttarakhand,36-45,First-Time Buyer,Offline,6.8,Comprehensive,Dealership Visit,2,4,Yes,South,05-12-2024,37.0
SAL00984,Ford,Mustang,Pickup,Electric,Automatic,USA,Mid,1469728,Meghalaya,60+,Corporate,Offline,8.6,Standard,Social Media,5,1,Yes,North,28-02-2024,
SAL00985,Kia,Sonet,MPV,Electric,Automatic,Korea,Entry,586475,Chhattisgarh,18-25,Repeat Buyer,Online,8.9,Comprehensive,Dealership Visit,4,1,No,Central,18-06-2024,21.0
SAL00986,Lexus,RX500h,Sedan,Diesel,Manual,Japan,Mid,1060286,Goa,26-35,Corporate,Online,5.9,Standard,Social Media,4,2,No,South,09-12-2024,26.0
SAL00987,Ford,Figo,SUV,CNG,Automatic,USA,Entry,515126,Andhra Pradesh,26-35,First-Time Buyer,Offline,3.8,Premium,Dealership Visit,2,1,Yes,Central,19-09-2024,27.0
SAL00988,Skoda,Rapid,Pickup,CNG,Automatic,Germany,Premium,2550660,Himachal Pradesh,36-45,First-Time Buyer,Online,5.9,Premium,TV Ads,1,3,Yes,Central,27-12-2024,39.0
SAL00989,BYD,Han EV,MPV,CNG,Automatic,China,Mid,915580,Himachal Pradesh,18-25,First-Time Buyer,Online,5.5,Premium,Newspaper,3,2,No,West,01-08-2024,19.0
SAL00990,Jeep,Grand Cherokee,Pickup,CNG,Automatic,USA,Entry,421257,Goa,18-25,Corporate,Online,3.6,Premium,Dealership Visit,2,4,Yes,North,17-08-2024,20.0
SAL00991,Nissan,Kicks,Sedan,Petrol,Automatic,Japan,Entry,504643,Manipur,36-45,Repeat Buyer,Online,4.3,Standard,Online Ads,3,1,Yes,North,10-06-2024,42.0
SAL00992,MG,Gloster,SUV,Petrol,Manual,China,Luxury,5187957,West Bengal,26-35,First-Time Buyer,Offline,5.3,Standard,Newspaper,2,1,No,South,02-03-2024,30.0
SAL00993,Audi,RS5,Hatchback,Diesel,Manual,Germany,Entry,531483,Rajasthan,36-45,Repeat Buyer,Offline,7.2,Comprehensive,Newspaper,2,3,No,South,02-05-2024,45.0
SAL00994,Lexus,LX500d,Pickup,Petrol,Manual,Japan,Mid,1169173,Assam,36-45,Corporate,Offline,6.5,Standard,Social Media,1,3,No,South,29-05-2024,40.0
SAL00995,BMW,X5,Sedan,Petrol,Manual,Germany,Premium,2895555,Telangana,18-25,Corporate,Offline,3.8,Standard,Dealership Visit,4,0,Yes,North,01-05-2024,25.0
SAL00996,Jeep,Meridian,Sedan,Electric,Automatic,USA,Premium,2098874,Jammu and Kashmir,26-35,Repeat Buyer,Online,6.4,Premium,Newspaper,5,2,Yes,Central,05-12-2024,34.0
SAL00997,MG,Astor,MPV,Diesel,Manual,China,Mid,1016677,Karnataka,26-35,Corporate,Online,7.4,Standard,Online Ads,2,3,No,Central,12-01-2024,31.0
SAL00998,Maruti,Fronx,Hatchback,Diesel,Manual,India,Entry,464829,West Bengal,26-35,Corporate,Online,6.3,Comprehensive,Online Ads,1,2,Yes,South,21-04-2024,34.0
SAL00999,Hyundai,Venue,Sedan,CNG,Automatic,Korea,Entry,519867,Chhattisgarh,18-25,First-Time Buyer,Offline,3.8,Premium,Online Ads,3,0,Yes,Central,18-10-2024,24.0
SAL01000,Jeep,Wrangler,SUV,Petrol,Automatic,USA,Mid,1254106,Odisha,26-35,First-Time Buyer,Online,5.4,Standard,Social Media,4,2,No,South,09-08-2024,27.0
SAL01001,Maruti,Ertiga,Sedan,Electric,Manual,India,Premium,1617348,Gujarat,36-45,Repeat Buyer,Online,6.3,Standard,TV Ads,2,2,No,East,05-03-2024,36.0
SAL01002,Toyota,Urban Cruiser,Hatchback,CNG,Manual,Japan,Entry,668965,Chhattisgarh,26-35,Repeat Buyer,Offline,5.9,Standard,Dealership Visit,3,4,Yes,Central,29-09-2024,32.0
SAL01003,Jeep,Avenger,Pickup,Petrol,Manual,USA,Luxury,3368477,Manipur,18-25,First-Time Buyer,Offline,3.9,Premium,Newspaper,2,1,Yes,North,30-12-2024,23.0
SAL01004,Nissan,Sunny,Sedan,Diesel,Automatic,Japan,Premium,1665990,Goa,18-25,Corporate,Offline,9.6,Standard,Dealership Visit,5,2,Yes,West,06-03-2024,25.0
SAL01005,Jeep,Compass,Pickup,Petrol,Manual,USA,Premium,1719036,Assam,60+,Repeat Buyer,Online,5.5,Comprehensive,Newspaper,5,1,No,North,20-12-2024,
SAL01006,MG,ZS EV,Hatchback,CNG,Manual,China,Premium,2495790,Tripura,26-35,Repeat Buyer,Offline,5.6,Standard,Social Media,4,6,No,North,18-04-2024,34.0
SAL01007,Citroen,C5 Aircross,SUV,CNG,Manual,France,Entry,564362,Sikkim,36-45,First-Time Buyer,Offline,7.0,Standard,Dealership Visit,3,0,Yes,West,17-01-2024,43.0
SAL01008,Volkswagen,Polo,MPV,Electric,Automatic,Germany,Entry,446616,Andhra Pradesh,36-45,First-Time Buyer,Online,2.7,Standard,Social Media,5,2,Yes,South,29-04-2024,41.0
SAL01009,Skoda,Slavia,MPV,Electric,Automatic,Germany,Entry,422334,Maharashtra,26-35,Corporate,Offline,7.2,Comprehensive,Social Media,1,3,No,Central,13-01-2024,34.0
SAL01010,Toyota,Hilux,Hatchback,CNG,Automatic,Japan,Mid,756902,Punjab,36-45,First-Time Buyer,Offline,7.8,Premium,Dealership Visit,4,1,No,North,02-06-2024,37.0
SAL01011,Skoda,Rapid,MPV,Diesel,Manual,Germany,Entry,667993,Arunachal Pradesh,26-35,First-Time Buyer,Offline,8.4,Comprehensive,Dealership Visit,2,3,No,Central,27-08-2024,35.0
SAL01012,Hyundai,Verna,Sedan,CNG,Automatic,Korea,Entry,469615,Uttar Pradesh,36-45,Repeat Buyer,Offline,4.7,Standard,Newspaper,3,1,No,West,09-07-2024,37.0
SAL01013,Lexus,ES300h,Pickup,CNG,Manual,Japan,Mid,791543,Tripura,36-45,First-Time Buyer,Online,3.0,Standard,Online Ads,3,1,No,West,24-10-2024,45.0
SAL01014,BYD,E6,SUV,Diesel,Manual,China,Mid,1262529,Haryana,46-60,First-Time Buyer,Offline,5.0,Comprehensive,Social Media,1,2,Yes,Central,27-03-2024,48.0
SAL01015,Lexus,UX300e,MPV,Diesel,Automatic,Japan,Mid,1245644,Mizoram,26-35,First-Time Buyer,Offline,1.1,Standard,TV Ads,5,1,Yes,Central,21-01-2024,34.0
SAL01016,Volkswagen,Taigun,Pickup,CNG,Manual,Germany,Entry,451619,Chhattisgarh,46-60,First-Time Buyer,Offline,6.1,Standard,Newspaper,3,3,Yes,West,24-11-2024,51.0
SAL01017,Maruti,Dzire,Sedan,Diesel,Automatic,India,Entry,559722,Maharashtra,26-35,First-Time Buyer,Offline,5.0,Premium,Newspaper,1,2,No,South,15-11-2024,31.0
SAL01018,Kia,EV6,Hatchback,Electric,Manual,Korea,Luxury,7966110,Chhattisgarh,46-60,Repeat Buyer,Offline,3.0,Comprehensive,Online Ads,1,2,Yes,Central,07-06-2024,60.0
SAL01019,Mahindra,Thar,MPV,CNG,Automatic,India,Entry,591115,Uttar Pradesh,26-35,Repeat Buyer,Offline,5.5,Standard,Online Ads,2,0,Yes,East,25-04-2024,35.0
SAL01020,Hyundai,i20,Sedan,Electric,Automatic,Korea,Entry,436290,Goa,36-45,First-Time Buyer,Offline,4.8,Standard,Social Media,1,2,Yes,East,28-05-2024,38.0
SAL01021,Skoda,Octavia,Sedan,Diesel,Automatic,Germany,Premium,1876675,Gujarat,26-35,First-Time Buyer,Offline,7.5,Standard,Newspaper,4,4,Yes,Central,17-03-2024,31.0
SAL01022,Lexus,ES300h,MPV,CNG,Manual,Japan,Entry,479523,Rajasthan,26-35,First-Time Buyer,Offline,3.5,Standard,Newspaper,3,2,Yes,North,25-11-2024,27.0
SAL01023,Hyundai,Exter,SUV,Diesel,Manual,Korea,Entry,448783,Manipur,60+,Corporate,Offline,4.3,Premium,TV Ads,4,2,Yes,West,20-02-2024,
SAL01024,Maruti,Swift,SUV,Petrol,Manual,India,Entry,518420,Rajasthan,36-45,First-Time Buyer,Offline,5.4,Comprehensive,Social Media,1,2,No,South,22-07-2024,41.0
SAL01025,Jeep,Wrangler,SUV,CNG,Automatic,USA,Luxury,9903625,Jammu and Kashmir,26-35,First-Time Buyer,Offline,5.1,Standard,Social Media,1,3,Yes,East,17-08-2024,28.0
SAL01026,Mercedes,E-Class,SUV,CNG,Manual,Germany,Mid,958587,Uttarakhand,26-35,Corporate,Offline,6.0,Standard,Online Ads,4,4,Yes,East,01-06-2024,28.0
SAL01027,Ford,EcoSport,Sedan,CNG,Automatic,USA,Mid,953214,Nagaland,26-35,Repeat Buyer,Offline,5.9,Comprehensive,Social Media,2,4,Yes,North,13-02-2024,31.0
SAL01028,Skoda,Superb,SUV,Electric,Automatic,Germany,Mid,1478150,Tamil Nadu,46-60,First-Time Buyer,Online,4.4,Comprehensive,TV Ads,1,1,No,Central,13-03-2024,47.0
SAL01029,Honda,Jazz,MPV,Electric,Automatic,Japan,Entry,530141,Sikkim,46-60,Repeat Buyer,Offline,-0.1,Premium,Social Media,4,2,Yes,North,13-08-2024,59.0
SAL01030,MG,Gloster,SUV,CNG,Automatic,China,Mid,865104,Maharashtra,36-45,Corporate,Offline,4.9,Comprehensive,Dealership Visit,4,6,Yes,South,17-04-2024,36.0
SAL01031,Jeep,Wrangler,SUV,CNG,Manual,USA,Entry,508954,Rajasthan,60+,First-Time Buyer,Offline,9.9,Premium,Dealership Visit,3,6,No,Central,04-10-2024,
SAL01032,BMW,M5 CS,Pickup,Electric,Manual,Germany,Mid,843386,Madhya Pradesh,60+,Repeat Buyer,Online,3.4,Standard,TV Ads,2,2,No,East,26-12-2024,
SAL01033,Volkswagen,Virtus,Pickup,Petrol,Automatic,Germany,Luxury,4433066,Gujarat,26-35,Corporate,Online,6.5,Standard,Online Ads,5,4,No,East,23-06-2024,27.0
SAL01034,Tata,Nexon,Hatchback,Electric,Manual,India,Entry,620587,Himachal Pradesh,18-25,Repeat Buyer,Online,6.6,Premium,Newspaper,4,2,Yes,West,21-03-2024,21.0
SAL01035,Kia,Seltos,SUV,CNG,Automatic,Korea,Entry,578548,Punjab,18-25,Repeat Buyer,Offline,3.9,Standard,Social Media,3,0,Yes,South,31-08-2024,22.0
SAL01036,Jeep,Grand Cherokee,Sedan,Petrol,Automatic,USA,Mid,796406,Kerala,46-60,First-Time Buyer,Offline,3.9,Premium,Online Ads,5,0,No,East,15-02-2024,60.0
SAL01037,Hyundai,Venue,Pickup,CNG,Automatic,Korea,Entry,566916,Karnataka,60+,Corporate,Offline,6.7,Premium,Online Ads,3,5,No,North,01-01-2024,
SAL01038,Skoda,Rapid,Hatchback,Petrol,Manual,Germany,Entry,448202,Haryana,18-25,Corporate,Offline,7.6,Premium,Social Media,3,1,No,East,08-11-2024,21.0
SAL01039,Skoda,Slavia,SUV,Diesel,Automatic,Germany,Luxury,4027374,Haryana,18-25,Corporate,Offline,4.5,Standard,Newspaper,2,2,No,North,02-09-2024,19.0
SAL01040,Toyota,Hilux,MPV,CNG,Automatic,Japan,Premium,1790938,Jharkhand,18-25,First-Time Buyer,Offline,4.0,Standard,Social Media,1,0,No,North,07-08-2024,25.0
SAL01041,Renault,Triber,SUV,Electric,Manual,France,Entry,456798,Rajasthan,26-35,Repeat Buyer,Offline,3.7,Standard,Newspaper,2,1,No,Central,05-09-2024,29.0
SAL01042,Jeep,Avenger,Pickup,CNG,Manual,USA,Entry,452944,Mizoram,18-25,First-Time Buyer,Online,5.8,Premium,TV Ads,5,2,Yes,Central,18-10-2024,18.0
SAL01043,Volkswagen,Tiguan,MPV,CNG,Automatic,Germany,Mid,810483,Sikkim,18-25,First-Time Buyer,Online,3.2,Comprehensive,Newspaper,2,0,No,East,02-04-2024,19.0
SAL01044,Nissan,Micra,Sedan,Electric,Automatic,Japan,Luxury,9527104,Meghalaya,36-45,First-Time Buyer,Offline,3.5,Comprehensive,Online Ads,1,4,No,East,23-07-2024,36.0
SAL01045,Toyota,Urban Cruiser,MPV,Diesel,Automatic,Japan,Mid,812858,Bihar,26-35,First-Time Buyer,Online,1.9,Standard,TV Ads,2,1,Yes,North,21-07-2024,35.0
SAL01046,Maruti,Dzire,MPV,Petrol,Automatic,India,Premium,2096758,Odisha,46-60,Corporate,Online,5.3,Standard,Dealership Visit,2,2,Yes,Central,19-07-2024,46.0
SAL01047,Nissan,Micra,Sedan,Diesel,Manual,Japan,Mid,946727,Uttarakhand,26-35,Repeat Buyer,Offline,7.5,Comprehensive,TV Ads,2,1,Yes,East,26-04-2024,31.0
SAL01048,MG,Hector,Pickup,Electric,Manual,China,Premium,2622169,Uttarakhand,36-45,First-Time Buyer,Offline,8.4,Comprehensive,Newspaper,4,2,No,Central,02-03-2024,44.0
SAL01049,Audi,Q3,SUV,Electric,Automatic,Germany,Premium,2284500,Delhi,36-45,Repeat Buyer,Online,4.2,Standard,TV Ads,4,2,No,South,25-05-2024,37.0
SAL01050,Kia,EV6,MPV,Diesel,Manual,Korea,Mid,1139249,Manipur,26-35,First-Time Buyer,Offline,6.5,Standard,TV Ads,2,3,No,North,05-10-2024,29.0
SAL01051,Mercedes,E-Class,Pickup,Electric,Manual,Germany,Entry,546238,Arunachal Pradesh,26-35,First-Time Buyer,Online,2.7,Standard,Dealership Visit,1,1,No,Central,16-01-2024,27.0
SAL01052,Skoda,Octavia,Sedan,Petrol,Automatic,Germany,Luxury,6110624,Nagaland,26-35,First-Time Buyer,Online,5.5,Standard,Newspaper,1,2,Yes,East,08-06-2024,31.0
SAL01053,Renault,Kiger,Sedan,CNG,Manual,France,Premium,1822094,Tamil Nadu,18-25,Repeat Buyer,Offline,6.0,Comprehensive,Online Ads,1,0,No,North,22-12-2024,23.0
SAL01054,Mercedes,C-Class,Hatchback,Petrol,Manual,Germany,Entry,465011,Uttarakhand,26-35,First-Time Buyer,Offline,5.5,Standard,TV Ads,1,1,Yes,West,22-12-2024,27.0
SAL01055,Tata,Harrier,MPV,CNG,Manual,India,Mid,906358,West Bengal,36-45,First-Time Buyer,Offline,2.7,Comprehensive,Social Media,3,0,No,North,09-04-2024,44.0
SAL01056,Mahindra,Bolero,MPV,CNG,Automatic,India,Mid,1363337,Madhya Pradesh,18-25,Repeat Buyer,Online,6.5,Comprehensive,Online Ads,2,4,Yes,South,21-08-2024,24.0
SAL01057,Maruti,Swift,Sedan,Diesel,Manual,India,Mid,1245078,Rajasthan,36-45,Repeat Buyer,Online,5.3,Comprehensive,TV Ads,2,2,Yes,North,19-03-2024,45.0
SAL01058,Maruti,Swift,Sedan,Electric,Automatic,India,Mid,782732,Gujarat,36-45,First-Time Buyer,Online,4.9,Standard,Online Ads,3,1,Yes,Central,08-03-2024,43.0
SAL01059,Maruti,Fronx,Pickup,CNG,Manual,India,Luxury,6294251,Tripura,26-35,Corporate,Online,6.7,Standard,Social Media,1,5,Yes,Central,08-05-2024,29.0
SAL01060,Toyota,Urban Cruiser,SUV,CNG,Automatic,Japan,Mid,1348655,Goa,46-60,First-Time Buyer,Offline,8.5,Comprehensive,Online Ads,5,1,No,East,23-12-2024,53.0
SAL01061,Mercedes,GLE,SUV,Diesel,Manual,Germany,Mid,1068190,Odisha,18-25,First-Time Buyer,Offline,3.9,Premium,Online Ads,5,3,Yes,East,02-08-2024,25.0
SAL01062,Lexus,RX500h,MPV,Diesel,Automatic,Japan,Entry,576723,Kerala,60+,First-Time Buyer,Offline,2.5,Standard,Social Media,3,2,Yes,North,27-11-2024,
SAL01063,Tata,Nexon,Sedan,Petrol,Automatic,India,Mid,1224048,Maharashtra,26-35,Repeat Buyer,Offline,7.3,Comprehensive,Social Media,5,1,No,North,24-03-2024,28.0
